image_path,breed,brachy_score,hair_score,wrinkle_score
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2731.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3536.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_309.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2778.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3738.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3856.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_885.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2725.jpg,n02086646-Blenheim_spaniel,4.159896631332964,19.11764705882353,21.428571428571427
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_280.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_554.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2932.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2613.jpg,n02086646-Blenheim_spaniel,2.7289278787708846,34.58646616541353,11.692307692307692
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_414.jpg,n02086646-Blenheim_spaniel,3.151852227803813,45.23809523809524,19.047619047619047
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3466.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4226.jpg,n02086646-Blenheim_spaniel,4.904558611111487,47.72727272727273,26.31578947368421
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4298.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2366.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2772.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3827.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2871.jpg,n02086646-Blenheim_spaniel,3.139628177691684,44.0,27.40740740740741
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2355.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_337.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3565.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4120.jpg,n02086646-Blenheim_spaniel,6.99085871429033,27.760891590678828,3.8461538461538463
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3337.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2347.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3968.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_982.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3629.jpg,n02086646-Blenheim_spaniel,2.83403594786229,33.92857142857143,6.944444444444445
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_637.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3256.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_326.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_593.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_567.jpg,n02086646-Blenheim_spaniel,3.9808512658191435,15.384615384615385,4.586330935251799
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2813.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2155.jpg,n02086646-Blenheim_spaniel,4.978610132145737,15.816326530612246,11.904761904761903
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2903.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4045.jpg,n02086646-Blenheim_spaniel,3.7171215882752358,29.411764705882355,10.627177700348431
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3149.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2815.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3524.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_356.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_462.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_602.jpg,n02086646-Blenheim_spaniel,5.244800922959249,18.96551724137931,2.3255813953488373
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2171.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_416.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4024.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2931.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3052.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_371.jpg,n02086646-Blenheim_spaniel,2.7962270174303305,32.900432900432904,0.0
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2955.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2959.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3234.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4041.jpg,n02086646-Blenheim_spaniel,5.860423836127648,30.555555555555557,21.875
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3471.jpg,n02086646-Blenheim_spaniel,2.533380573282803,50.0,41.25
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_471.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_303.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_32.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3680.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4219.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2173.jpg,n02086646-Blenheim_spaniel,3.8828807764913873,34.268292682926834,0.0
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4177.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2478.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_422.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_421.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3815.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3315.jpg,n02086646-Blenheim_spaniel,5.2808618893227655,40.909090909090914,15.0
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3721.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3832.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4199.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2105.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3429.jpg,n02086646-Blenheim_spaniel,6.7517697808724835,19.1358024691358,20.833333333333336
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4084.jpg,n02086646-Blenheim_spaniel,4.66530032431928,11.012658227848101,0.0
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2891.jpg,n02086646-Blenheim_spaniel,2.436754554241496,30.454545454545457,22.857142857142858
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2160.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4026.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4311.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3522.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3986.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3806.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_851.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3172.jpg,n02086646-Blenheim_spaniel,3.037403076338582,31.48148148148148,25.833333333333336
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_669.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_981.jpg,n02086646-Blenheim_spaniel,3.5435087952036435,10.537190082644628,8.955223880597014
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2873.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3741.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2834.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2641.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3917.jpg,n02086646-Blenheim_spaniel,3.204618128174522,32.35294117647059,10.10860484544695
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_618.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3059.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4213.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2700.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_801.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2236.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_3739.jpg,n02086646-Blenheim_spaniel,2.7944414485103346,37.03703703703704,24.074074074074073
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4148.jpg,n02086646-Blenheim_spaniel,4.427397417707506,28.000000000000004,5.128205128205128
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_612.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2621.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_23.jpg,n02086646-Blenheim_spaniel,4.041059707937377,11.666666666666666,20.408163265306122
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_2252.jpg,n02086646-Blenheim_spaniel,4.1034497210723915,37.77777777777778,14.705882352941178
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086646-Blenheim_spaniel/n02086646_4220.jpg,n02086646-Blenheim_spaniel,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_11420.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_15375.jpg,n02086079-Pekinese,2.699630863329121,31.25,5.681818181818182
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_9316.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_2933.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_10958.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_155.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_11511.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_207.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_10689.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_5197.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_2287.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_3996.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_499.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_17103.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_14360.jpg,n02086079-Pekinese,2.6870218335599496,40.625,30.952380952380953
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_4129.jpg,n02086079-Pekinese,3.391511781141075,38.3399209486166,30.637254901960787
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_6926.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_17886.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_8826.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_12321.jpg,n02086079-Pekinese,1.6653714099268733,0.0,5.921052631578947
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_11322.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_9756.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_8074.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_21987.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_6096.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_904.jpg,n02086079-Pekinese,4.336536509517213,18.064516129032256,18.114478114478114
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_22412.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_16313.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_6467.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_356.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_5590.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_8595.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_21103.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_2368.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_4456.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_20762.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_15842.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_14208.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_422.jpg,n02086079-Pekinese,4.55681956473336,34.69387755102041,25.5
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_21117.jpg,n02086079-Pekinese,6.562057111846208,38.18181818181819,6.666666666666667
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_606.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_4843.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_13897.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_6333.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_8127.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_14748.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_5555.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_6243.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_6712.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_10600.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_10373.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_2893.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_3174.jpg,n02086079-Pekinese,5.036397899203311,18.51851851851852,12.635869565217392
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_10721.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_146.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_6956.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_17205.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_869.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_18899.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_10932.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_9847.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_10615.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_23100.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_3774.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_5125.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_14359.jpg,n02086079-Pekinese,2.6040449266910257,29.411764705882355,26.65289256198347
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_10603.jpg,n02086079-Pekinese,,,
/content/drive/MyDrive/Balaji/Projects/Dog_pain_analysis/Images/n02086079-Pekinese/n02086079_15220.jpg,n02086079-Pekinese,,,
